,subSiteID,Scale,dateR,rich,rich_sd,div,div_sd,abund,AbundUnitsOrig,study_sub_site,studyName,Reference,Source,Collector,Sys,Loc,studySub,protist,coral,plant,algae,fish,inverts,mobile.inverts,sessile.inverts,marine.mammals,phytoplankton,zooplankton,mesh.size,mesh.size.units,Descriptor.of.Taxa.Sampled,Vis,Trwl,Line,Drdg,Trp,PltSz,PltSzUnits,PltN,SiAreaCalc,SiLinearExtentUnits,site,Event,Event_type,Lat,Long,A_priori,Year_of_Event,study_site
64,Barrett_Tinder_mpa_S,gamma,2000-04-01,16.611,NA,NA,NA,NA,NA,Barrett-Barrett-Tinder_mpa,Barrett,"Barrett, 2007","Figure 5, 9, 12",ARW,rocky subtidal,Tasman Sea,Barrett,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,500,m2,4,2000,km,Tinder_mpa,Yes,Fishing closure,-43.057,147.34,Yes,1991,Barrett-Tinder_mpa
65,Barrett_Tinder_mpa_S,gamma,2001-04-01,14.558,NA,NA,NA,NA,NA,Barrett-Barrett-Tinder_mpa,Barrett,"Barrett, 2007","Figure 5, 9, 12",ARW,rocky subtidal,Tasman Sea,Barrett,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,500,m2,4,2000,km,Tinder_mpa,Yes,Fishing closure,-43.057,147.34,Yes,1991,Barrett-Tinder_mpa
66,Bedford_SMBAR10_S,gamma,1989-11-01,8,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR10,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR10,Yes,Artificial reef restoration,34.01,-118.534,Yes,1987,Bedford-SMBAR10
67,Bedford_SMBAR10_S,gamma,1990-11-01,10,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR10,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR10,Yes,Artificial reef restoration,34.01,-118.534,Yes,1987,Bedford-SMBAR10
68,Bedford_SMBAR10_S,gamma,1992-11-01,15,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR10,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR10,Yes,Artificial reef restoration,34.01,-118.534,Yes,1987,Bedford-SMBAR10
69,Bedford_SMBAR10_S,gamma,1993-11-01,13,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR10,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR10,Yes,Artificial reef restoration,34.01,-118.534,Yes,1987,Bedford-SMBAR10
70,Bedford_SMBAR10_S,gamma,1995-11-01,18,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR10,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR10,Yes,Artificial reef restoration,34.01,-118.534,Yes,1987,Bedford-SMBAR10
71,Bedford_SMBAR18_S,gamma,1989-11-01,5,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR18,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR18,Yes,Artificial reef restoration,34.005,-118.537,Yes,1987,Bedford-SMBAR18
72,Bedford_SMBAR18_S,gamma,1990-11-01,10,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR18,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR18,Yes,Artificial reef restoration,34.005,-118.537,Yes,1987,Bedford-SMBAR18
73,Bedford_SMBAR18_S,gamma,1992-11-01,NA,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR18,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR18,Yes,Artificial reef restoration,34.005,-118.537,Yes,1987,Bedford-SMBAR18
74,Bedford_SMBAR18_S,gamma,1993-11-01,9,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR18,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR18,Yes,Artificial reef restoration,34.005,-118.537,Yes,1987,Bedford-SMBAR18
75,Bedford_SMBAR18_S,gamma,1995-11-01,12,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR18,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR18,Yes,Artificial reef restoration,34.005,-118.537,Yes,1987,Bedford-SMBAR18
76,Bedford_SMBAR3_S,gamma,1989-11-01,14,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR3,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR3,Yes,Artificial reef restoration,34.0172,-118.536,Yes,1987,Bedford-SMBAR3
77,Bedford_SMBAR3_S,gamma,1990-11-01,13,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR3,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR3,Yes,Artificial reef restoration,34.0172,-118.536,Yes,1987,Bedford-SMBAR3
78,Bedford_SMBAR3_S,gamma,1992-11-01,NA,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR3,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR3,Yes,Artificial reef restoration,34.0172,-118.536,Yes,1987,Bedford-SMBAR3
79,Bedford_SMBAR3_S,gamma,1993-11-01,11,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR3,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR3,Yes,Artificial reef restoration,34.0172,-118.536,Yes,1987,Bedford-SMBAR3
80,Bedford_SMBAR3_S,gamma,1995-11-01,16,NA,NA,NA,NA,NA,Bedford-Bedford-SMBAR3,Bedford,"Bedford, 2006",Table 2,AH,rocky subtidal,"Santa Monica Bay, California, USA",Bedford,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,4532,m2,1,4532,km,SMBAR3,Yes,Artificial reef restoration,34.0172,-118.536,Yes,1987,Bedford-SMBAR3
81,BeetsFried03_FourSites_S,gamma,1989-01-01,22.976275,NA,NA,NA,126,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
82,BeetsFried03_FourSites_S,gamma,1991-01-01,28.515675,NA,NA,NA,184.75,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
83,BeetsFried03_FourSites_S,gamma,1992-01-01,25.788075,NA,NA,NA,171.5,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
84,BeetsFried03_FourSites_S,gamma,1993-01-01,28.52715,NA,NA,NA,236,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
85,BeetsFried03_FourSites_S,gamma,1994-01-01,28.672575,NA,NA,NA,203,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
86,BeetsFried03_FourSites_S,gamma,1996-01-01,22.035175,NA,NA,NA,123,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
87,BeetsFried03_FourSites_S,gamma,1997-01-01,24.250125,NA,NA,NA,209.5,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
88,BeetsFried03_FourSites_S,gamma,1998-01-01,23.9135,NA,NA,NA,205.75,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
89,BeetsFried03_FourSites_S,gamma,1999-01-01,25.244825,NA,NA,NA,198,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
90,BeetsFried03_FourSites_S,gamma,2000-01-01,22.8462,NA,NA,NA,167,individualsPerSample,BeetsFried03-BeetsFried03-FourSites,BeetsFried03,"Jeffrey, 2005",Figure 4.23,RE,coral reef,"St. John, US Virgin Islands",BeetsFried03,0,0,0,0,1,0,0,0,0,0,0,NA,NA,fish,1,0,0,0,0,176.7145868,m2,1,176.7145868,km,FourSites,Yes,Hurricanes,18.322,-64.688,Yes,"1989 , 1995",BeetsFried03-FourSites
91,Beldade_Arrabida_S,gamma,2002-01-01,16,NA,1.66,NA,71.29787,individualsPerMinute,Beldade-Beldade-Arrabida,Beldade,"Beldade, 2006",Table 2,RE,rocky subtidal,"Eastern Atlantic, Portugal",Beldade,0,0,0,0,1,0,0,0,0,0,0,NA,NA,cryptobenthic fishes,1,0,0,0,0,60,m2,14.5,1740,km,Arrabida,No,None,38.457,-9.002,No,NA,Beldade-Arrabida
92,Beldade_Arrabida_S,gamma,2002-04-01,21,NA,1.69,NA,54.98328,individualsPerMinute,Beldade-Beldade-Arrabida,Beldade,"Beldade, 2006",Table 2,RE,rocky subtidal,"Eastern Atlantic, Portugal",Beldade,0,0,0,0,1,0,0,0,0,0,0,NA,NA,cryptobenthic fishes,1,0,0,0,0,60,m2,14.5,1740,km,Arrabida,No,None,38.457,-9.002,No,NA,Beldade-Arrabida
93,Beldade_Arrabida_S,gamma,2002-10-01,18,NA,1.88,NA,116.86616,individualsPerMinute,Beldade-Beldade-Arrabida,Beldade,"Beldade, 2006",Table 2,RE,rocky subtidal,"Eastern Atlantic, Portugal",Beldade,0,0,0,0,1,0,0,0,0,0,0,NA,NA,cryptobenthic fishes,1,0,0,0,0,60,m2,14.5,1740,km,Arrabida,No,None,38.457,-9.002,No,NA,Beldade-Arrabida
94,Beldade_Arrabida_S,gamma,2003-01-01,19,NA,2,NA,67.36035,individualsPerMinute,Beldade-Beldade-Arrabida,Beldade,"Beldade, 2006",Table 2,RE,rocky subtidal,"Eastern Atlantic, Portugal",Beldade,0,0,0,0,1,0,0,0,0,0,0,NA,NA,cryptobenthic fishes,1,0,0,0,0,60,m2,14.5,1740,km,Arrabida,No,None,38.457,-9.002,No,NA,Beldade-Arrabida
95,Beukema_Wadden15_S,gamma,1970-01-01,11.54,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
96,Beukema_Wadden15_S,gamma,1971-01-01,12.64,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
97,Beukema_Wadden15_S,gamma,1972-01-01,11.96,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
98,Beukema_Wadden15_S,gamma,1973-01-01,13.76,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
99,Beukema_Wadden15_S,gamma,1974-01-01,14.42,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
100,Beukema_Wadden15_S,gamma,1975-01-01,14.59,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
101,Beukema_Wadden15_S,gamma,1976-01-01,12.56,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
102,Beukema_Wadden15_S,gamma,1977-01-01,14.09,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
103,Beukema_Wadden15_S,gamma,1978-01-01,14.26,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
104,Beukema_Wadden15_S,gamma,1979-01-01,12.42,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
105,Beukema_Wadden15_S,gamma,1980-01-01,15,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
106,Beukema_Wadden15_S,gamma,1981-01-01,15.74,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
107,Beukema_Wadden15_S,gamma,1982-01-01,13.06,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
108,Beukema_Wadden15_S,gamma,1983-01-01,14.81,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
109,Beukema_Wadden15_S,gamma,1984-01-01,14.29,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
110,Beukema_Wadden15_S,gamma,1985-01-01,14.29,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
111,Beukema_Wadden15_S,gamma,1986-01-01,14.45,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
112,Beukema_Wadden15_S,gamma,1987-01-01,13.22,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
113,Beukema_Wadden15_S,gamma,1988-01-01,16.81,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
114,Beukema_Wadden15_S,gamma,1989-01-01,16.78,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
115,Beukema_Wadden15_S,gamma,1990-01-01,16.73,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
116,Beukema_Wadden15_S,gamma,1991-01-01,11.96,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
117,Beukema_Wadden15_S,gamma,1992-01-01,18.32,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
118,Beukema_Wadden15_S,gamma,1993-01-01,15.88,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
119,Beukema_Wadden15_S,gamma,1994-01-01,15,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
120,Beukema_Wadden15_S,gamma,1995-01-01,16.57,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
121,Beukema_Wadden15_S,gamma,1996-01-01,11.69,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
122,Beukema_Wadden15_S,gamma,1997-01-01,14.65,NA,NA,NA,NA,NA,Beukema-Beukema-Wadden15,Beukema,"Beukema, 2011",Figure 1b,RE,intertidal mudflat,"Balgzand, Wadden Sea, The Netherlands",Beukema,0,0,0,0,0,1,1,1,0,0,0,NA,NA,benthic invertebrates,0,0,0,1,0,0.02,m2,50,0.95,km,Wadden15,No,Warming (regional) and invasion,52.931,4.863,Yes,"1970 , 1982",Beukema-Wadden15
