Study.ID,Reference,Site,Lat,Long,Shape,Source,Checked,Notes,
319,Stefansdottir et al,All 264 stations,65.46551724,-28.04255319,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.5,-28.25531915,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.56896552,-27.82978723,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.63793103,-28,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.67241379,-28.25531915,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.72413793,-27.91489362,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.70689655,-27.78723404,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.70689655,-27.57446809,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.67241379,-27.44680851,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.62068966,-27.57446809,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.4137931,-26.46808511,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.89655172,-25.65957447,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.72413793,-25.0212766,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.79310345,-24.63829787,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.62068966,-24.38297872,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.43103448,-24.76595745,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.17241379,-25.19148936,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.10344828,-25.91489362,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,66.15517241,-26.12765957,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.86206897,-27.40425532,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.86206897,-27.27659574,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.86206897,-27.10638298,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.77586207,-27.06382979,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.24137931,-26.89361702,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64,-26.76595745,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,63.89655172,-26.38297872,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,63.87931034,-25.65957447,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64,-25.27659574,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.01724138,-25.53191489,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.18965517,-25.31914894,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.10344828,-24.80851064,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.22413793,-24.63829787,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,63.87931034,-24.29787234,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,63.94827586,-24.21276596,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,63.84482759,-23.74468085,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64,-23.44680851,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.18965517,-23.70212766,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.55172414,-24.68085106,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.62068966,-24.29787234,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.65517241,-25.87234043,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.43103448,-26.29787234,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.87931034,-25.70212766,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,64.9137931,-26.68085106,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
319,Stefansdottir et al,All 264 stations,65.10344828,-26.46808511,point,Figure 1 + webplot digitizer,Using google maps,I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes,
