"x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","PlotSize","SiteSize","SiteSizeUnits","PlotSizeUnits","id","taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin"
1.452559863,54.51516802,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,2.9430623849233,62.4462237303889,0.137664516371988
2.044783941,55.41399885,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.45347392559052,76.6848757152897,0.115395230357909
1.989186703,55.44025917,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.49667882919312,88.8810238229534,0.120543203674046
1.697906338,54.94688929,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,3.27022296190262,62.4462237303889,0.137664516371988
1.719992912,55.03234752,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,2.99628567695618,88.8810238229534,0.120543203674046
1.824638331,55.10573316,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.33960378170013,88.8810238229534,0.120543203674046
1.635767582,55.0943053,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.38372278213501,88.8810238229534,0.120543203674046
1.768803562,55.28163775,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.4336439371109,88.8810238229534,0.120543203674046
1.406169763,54.74093142,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.28276348114014,62.4462237303889,0.137664516371988
1.683767612,54.8542863,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,3.88180601596832,62.4462237303889,0.137664516371988
1.729305619,55.16534203,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.38027366002401,88.8810238229534,0.120543203674046
1.534485294,54.90214682,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.35320234298706,62.4462237303889,0.137664516371988
1.362897722,55.00231687,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,6.02084732055664,88.8810238229534,0.120543203674046
1.454867303,55.06148083,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,5.60960022608439,88.8810238229534,0.120543203674046
1.933785521,55.34300359,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.39026276270549,88.8810238229534,0.120543203674046
1.855992369,55.35268956,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.40031719207764,88.8810238229534,0.120543203674046
1.512410031,54.80956268,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.29397678375244,62.4462237303889,0.137664516371988
1.588634727,54.78800395,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,4.44047343730927,62.4462237303889,0.137664516371988
1.439160122,54.95700508,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,5.5389986038208,62.4462237303889,0.137664516371988
1.65028334,54.94937771,"126_All Sites","JD",126,"Sonnewald et al, 2011","JD",0,0,0,1,1,1,1,0,0,0,1,"cm^2","fishes, including small cryptic fish","nearshore subtidal",55.579469,-4.175858,"Doggers Bank, North Sea","No",NA,"No",NA,"Used data from Sonnewald and Turkay 2011 because the data was more complete, therefore the reference information has been changed to reflect this",0,1,0,0,0,"Figure 2","All Sites",NA,NA,37,"nmi",NA,NA,68524,NA,NA,"m","80","Mixed",1,37,NA,NA,NA,NA,1991,6,61.12871287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37,NA,NA,NA,NA,2008,6,59.16831683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,-1.96039604,NA,NA,NA,-0.0325954782568424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,126,"Sonnewald et al, 2012","All Sites","point","Figure 1 - Sonnewald and Turkay 2011","Using google maps",NA,3.26714436213175,62.4462237303889,0.137664516371988
-110.33,24.33,"136_Balandra",NA,136,"Lopez-Rasgado et al. 2012","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"small inshore mangrove fish","mangrove",24.33,-110.33,"Baja Mexico","No",NA,"No",NA,"Balandra 1980-2009",0,1,0,0,0,"Figure 3","Balandra",22,"ha",70,"m^2",NA,NA,70,220000,"m^2","m^2","81","mobile.inverts",4,NA,NA,NA,NA,NA,1981,NA,15.25,1.3,"SE",2.11,0.2,"SE",NA,NA,NA,NA,NA,NA,2.6,0.4,NA,NA,4,NA,NA,NA,NA,NA,2009,NA,16.4,1.4,"SE",2.05,0.18,"SE",NA,NA,NA,NA,NA,NA,NA,2.8,0.36,NA,NA,28,1.15,3.65,0.369717134916434,0.508543172490676,0.0727018317767321,0.0145541927171554,0.369717134916434,0.511649816130362,-0.0600000000000001,0.0724,-0.1369620153945,0.501172412103808,-0.0288481543376584,0.0166942207663005,-0.1369620153945,0.504200677813232,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4.12264823913574,24.8772760022251,0.179272794338243
-110.33,24.33,"136_Enfermeria",NA,136,"Lopez-Rasgado et al. 2012","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"small inshore mangrove fish","mangrove",24.33,-110.33,"Baja Mexico","No",NA,"No",NA,"Enfermeria 1980-2009",0,1,0,0,0,"Figure 3","Enfermeria",3,"ha",70,"m^2",NA,NA,70,30000,"m^2","m^2","82","mobile.inverts",1,NA,NA,NA,NA,NA,1981,NA,9.7,0.8,"SE",1.99,0.16,"SE",NA,NA,NA,NA,NA,NA,0.8,0.16,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,6.7,0.7,"SE",0.94,0.15,"SE",NA,NA,NA,NA,NA,NA,NA,0.7,0.15,NA,NA,28,-3,1.13,NA,NA,-0.370018359112417,0.0177175694836856,NA,NA,-1.05,0.0481,NA,NA,-0.750010042454489,0.0319284940847653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.12264823913574,24.8772760022251,0.179272794338243
-110.33,24.33,"136_Zacatecas",NA,136,"Lopez-Rasgado et al. 2012","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"small inshore mangrove fish","mangrove",24.33,-110.33,"Baja Mexico","No",NA,"No",NA,"Zacatecas 1980-2009",0,1,0,0,0,"Figure 3","Zacatecas",22,"ha",70,"m^2",NA,NA,70,220000,"m^2","m^2","83","mobile.inverts",2,NA,NA,NA,NA,NA,1981,NA,10.1,0.8,"SE",1.87,0.16,"SE",NA,NA,NA,NA,NA,NA,1.13137084989848,0.226274169979695,NA,NA,2,NA,NA,NA,NA,NA,2009,NA,6.9,0.8,"SE",1.47,0.15,"SE",NA,NA,NA,NA,NA,NA,NA,1.13137084989848,0.212132034355964,NA,NA,28,-3.2,1.28,-1.59576912160573,1.31830988618379,-0.381014012244,0.0197164488014805,-1.59576912160573,0.839262139652257,-0.4,0.0481,-1.02899322846597,1.1323533830286,-0.24067603007585,0.0177330980212866,-1.02899322846597,0.721228537115828,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,4.12264823913574,24.8772760022251,0.179272794338243
