"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","id","Duration","mean_imps","temp_change_rate_year","temp_change_rate_decade","temp_net_change"
NA,340,"Birchenough and Frid 2009","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"macrobenthic inverts (e.g. polychaetes, molluscs)","subtidal mudflat",55.033,1.35,"United Kingdom","Yes","Stopped disposal of sewer sludge the year before the study",NA,NA,"Sites 5 and 7 were control, other two impacted",0,0,0,1,0,NA,"St 5",NA,NA,0.1,"m^2","Positive","",NA,NA,NA,0.1,"m^2","Coral",9.86666666,1.72444444408889,4.28964047370066,1.32005076968054,0.243019067398278,0.00125538527105309,4.28964047370066,1.76541148269849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,255.3121577,NA,NA,NA,1999,4,35.86666667,1.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68328157299975,NA,NA,NA,5,NA,"331.0514786",NA,NA,NA,2001,4,45.73333333,0.533333333,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",1.19256958725453,NA,NA,NA,"27",2,5.95885372161865,0.0120543203674046,0.120543203674046,0.361751039822897
NA,340,"Birchenough and Frid 2009","MH",0,0,0,0,1,1,1,0,0,0,NA,NA,"macrobenthic inverts (e.g. polychaetes, molluscs)","subtidal mudflat",55.033,1.35,"United Kingdom","Yes","Stopped disposal of sewer sludge the year before the study",NA,NA,"Sites 5 and 7 were control, other two impacted",0,0,0,1,0,NA,"St 7",NA,NA,0.1,"m^2","Positive","",NA,NA,NA,0.1,"m^2","Coral",4.8,16.0888888921778,0.683208487716647,0.423338691884403,0.139220572710165,0.0153138826924213,0.683208487716647,0.448732776578163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,241.6575392,NA,NA,NA,1999,4,32.13333333,3.866666667,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64612951374454,NA,NA,NA,5,NA,"270.4271632",NA,NA,NA,2001,4,36.93333333,1.066666667,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",2.38513917674513,NA,NA,NA,"28",2,5.95885372161865,0.0120543203674046,0.120543203674046,0.361751039822897
NA,53,"Barrett et al. 2007","ARW",0,0,0,1,0,0,0,0,0,0,NA,NA,"various fish","coastal shelf",-42.60565,148.044847,"Tasmania","Yes","MPA","Yes",NA,"Set up MPA in 1991, start sampling a year later; THIS IS RESERVE DATA",1,0,0,0,0,"Fig. 5","Maria Island National Park",7,"km",500,"m^2","Positive","",NA,7000,"m",500,"m^2","Mixed inverts",-1.055,4.108645,-0.319684309538221,0.506387378610308,-0.0735343539248399,0.0197005660894923,-0.319684309538221,0.509744503240277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1992,4,14.881,1.583,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.166,NA,NA,NA,4,NA,NA,NA,NA,NA,2002,4,13.826,1.266,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.532,NA,NA,NA,"29",10,3.13689804077148,0.0153906103217359,0.153906103217359,1.23501491546631
NA,53,"Barrett et al. 2007","ARW",0,0,0,1,0,0,0,0,0,0,NA,NA,"various fish","coastal shelf",-41.872117,148.311936,"Tasmania","Yes","MPA","Yes",NA,"Set up MPA in 1991, start sampling a year later; THIS IS RESERVE DATA",1,0,0,0,0,"Fig. 12","Governor Island Marine Reserve",7,"km",500,"m^2","Positive","",NA,7000,"m",500,"m^2","Mixed inverts",-0.833000000000001,14.767901,-0.133138538721973,0.501107866905814,-0.101505460767874,0.208902016430697,-0.133138538721973,0.50442922778227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1992,9,8.63,3.355,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71,NA,NA,NA,4,NA,NA,NA,NA,NA,2002,4,7.797,1.874,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.748,NA,NA,NA,"30",10,2.46788960695267,0.0167845902028498,0.167845902028498,1.44331057866414
NA,53,"Barrett et al. 2007","ARW",0,0,0,1,0,0,0,0,0,0,NA,NA,"various fish","coastal shelf",-43.058694,147.320933,"Tasmania","Yes","MPA","Yes",NA,"Set up MPA in 1991, start sampling a year later; THIS IS RESERVE DATA",1,0,0,0,0,"Fig. 9","Tinderbox Marine Reserve",7,"km",500,"m^2","Positive","",NA,7000,"m",500,"m^2","Mixed inverts",-3.532,26.409778,-0.422139984989102,0.511137635432912,-0.278922625256361,0.217933779712926,-0.422139984989102,0.524867241687655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1992,4,14.511,0.573,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.146,NA,NA,NA,4,NA,NA,NA,NA,NA,2002,4,10.979,5.107,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.214,NA,NA,NA,"31",10,5.74543738365173,0.0112047372920753,0.112047372920753,0.812073469161987
NA,604,"Hidalgo and Escribano 2001

","TI",0,0,0,0,1,1,0,0,0,0,200,"mu m","pelagic copepods","coastal shelf",-23.35,-70.65,"Northern Chile","Yes","Post and pre El Nino","Yes",NA,"they used a  Nansen net equipped with a 200-<c2><b5>m mesh and
0.5 m",0,0,0,0,1,"Fig 3","Mejillones Chile",NA,NA,450,"m^2","Uncertain","Could be either depending on when samples taken",NA,NA,NA,450,"m^2","Plants",0.0731379400000005,NA,NA,NA,0.00657706207995741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1996,1,11.08362463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1998,1,11.15676257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Nino",NA,NA,NA,NA,"32",2,2.79948008060455,0.00980206719018462,0.0980206719018462,0.457643191019692
NA,693,"Bedford, et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"typical kelp forest fish assemblage","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 2","Shallow",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Mixed inverts",2,NA,NA,NA,0.133531392624523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"33",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"typical kelp forest fish assemblage","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 2","Mid",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Mixed inverts",10,NA,NA,NA,0.810930216216329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"34",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"typical kelp forest fish assemblage","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 2","Deep",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Mixed inverts",7,NA,NA,NA,0.8754687373539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"35",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"typical kelp forest fish assemblage","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 2","Topanga",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Mixed inverts",-1,NA,NA,NA,-0.0741079721537218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"36",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"benthic macroinvertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 3","Shallow",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Plants",5,NA,NA,NA,1.25276296849537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"37",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"benthic macroinvertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 3","Mid",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Plants",4,NA,NA,NA,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"38",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"benthic macroinvertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 3","Deep",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Plants",3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"39",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"benthic macroinvertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 3","Topanga",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Plants",-3,NA,NA,NA,-0.559615787935423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"40",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,0,1,0,0,0,NA,NA,"Infaunal invertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 4","Shallow",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Zooplankton",3,NA,NA,NA,0.262364264467491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"41",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,0,1,0,0,0,NA,NA,"Infaunal invertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 4","Mid",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Zooplankton",11,NA,NA,NA,1.32175583998232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"42",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,0,1,0,0,0,NA,NA,"Infaunal invertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 4","Deep",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Zooplankton",4,NA,NA,NA,0.510825623765991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"43",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,0,0,0,0,1,0,0,0,NA,NA,"Infaunal invertebrates","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 4","Topanga",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Zooplankton",-2,NA,NA,NA,-0.182321556793955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"44",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic macroalgae","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 5","Shallow",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Fish",-4,NA,NA,NA,-0.847297860387204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"45",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic macroalgae","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 5","Mid",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Fish",-3,NA,NA,NA,-0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"46",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic macroalgae","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 5","Deep",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Fish",3,NA,NA,NA,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"47",6,2.64784437417984,NA,NA,NA
NA,693,"Bedford, et al., 2006","AH",0,0,1,0,0,0,0,0,0,0,NA,NA,"Benthic macroalgae","rocky subtidal",34.013056,-118.5425,"Southern California","Yes","Artificial rock reef built","Yes",NA,NA,1,0,0,0,0,"Table 5","Topanga",269,"ac",5.58,"ac","Positive","",NA,1088604.3776256,"m^2",22581.458836992,"m^2","Fish",-1,NA,NA,NA,-0.182321556793955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1989,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1995,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artificial Reef",NA,NA,NA,NA,"48",6,2.64784437417984,NA,NA,NA
NA,404,"Whomersley, P., et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macro-invert infauna","nearshore subtidal",53,3,"United Kingdom","Yes","Dredge Dump Site","Yes",NA,NA,0,0,0,1,0,"Figure 2","D",4,"km^2",NA,NA,"Negative","",NA,4e+06,"m^2",NA,NA,"Coral",4.47,10.3836942940441,0.852019917040671,0.545371121189624,0.190503951948894,0.0167720454222531,0.852019917040671,0.570172224850208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1996,9,21.3,2.5,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55102040816327,NA,NA,NA,4,NA,NA,NA,NA,NA,2003,9,25.77,5.8,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dredge Dump",5.91836734693878,NA,NA,NA,"49",7,3.97680050134659,0.0171653613290662,0.171653613290662,0.806721051534018
NA,404,"Whomersley, P., et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macro-invert infauna","nearshore subtidal",53,3,"United Kingdom","Yes","Dredge Dump Site","Yes",NA,NA,0,0,0,1,0,"Figure 2","Rn",4,"km^2",NA,NA,"Negative","",NA,4e+06,"m^2",NA,NA,"Coral",7.01,11.8752603082049,1.24943773901739,0.597568416480055,0.19813829216822,0.0109042767400727,1.24943773901739,0.640282735303203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1996,9,31.99,6.1,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22448979591837,NA,NA,NA,4,NA,NA,NA,NA,NA,2003,9,39,2.9,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dredge Dump",2.95918367346939,NA,NA,NA,"50",7,3.97680050134659,0.0171653613290662,0.171653613290662,0.806721051534018
NA,404,"Whomersley, P., et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macro-invert infauna","nearshore subtidal",53,3,"United Kingdom","Yes","Dredge Dump Site","Yes",NA,NA,0,0,0,1,0,"Figure 2","Rs",4,"km^2",NA,NA,"Negative","",NA,4e+06,"m^2",NA,NA,"Coral",1.91,6.85391503540191,0.44810746595035,0.512550018815028,0.0508561597977801,0.00496648932629094,0.44810746595035,0.517699343772933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1996,9,36.61,4.3,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38775510204082,NA,NA,NA,4,NA,NA,NA,NA,NA,2003,9,38.52,2.8,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dredge Dump",2.85714285714286,NA,NA,NA,"51",7,3.97680050134659,0.0171653613290662,0.171653613290662,0.806721051534018
NA,446,"Cardoso et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macrobenthic inverts","estuarine mudflat",40.13,8.83,"Portugal","Yes","Eutrophication","Yes",NA,NA,0,0,0,1,0,"Figure 5","Eutrophic",1,"km^2",2860,"cm^3","Negative","",NA,1e+06,"m^2",0.00286,"m^3","Coral",-16.98,NA,NA,NA,-0.652234896662174,NA,NA,NA,0.25,NA,NA,NA,0.2578291093021,NA,NA,NA,0.14,NA,NA,NA,0.60077386042893,NA,NA,NA,6,NA,NA,NA,NA,NA,1993,2,35.44,NA,NA,0.85,NA,NA,"0.79",NA,NA,0.17,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2002,2,18.46,NA,NA,1.1,NA,NA,0.59,NA,NA,0.31,NA,NA,"Eutrophication",NA,NA,NA,NA,"52",9,NA,-9.15054764588766e-05,-0.000915054764588766,0.96227518717448
NA,446,"Cardoso et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macrobenthic inverts","estuarine mudflat",40.13,8.83,"Portugal","Yes","Eutrophication","Yes",NA,NA,0,0,0,1,0,"Figure 5","Intermediate",1,"km^2",2860,"cm^3","Negative","",NA,1e+06,"m^2",0.00286,"m^3","Coral",-7.25,NA,NA,NA,-0.374302014042824,NA,NA,NA,0.8,NA,NA,NA,0.451985123743057,NA,NA,NA,0.24,NA,NA,NA,0.54654370636807,NA,NA,NA,6,NA,NA,NA,NA,NA,1993,2,23.22,NA,NA,1.4,NA,NA,"0.54",NA,NA,0.33,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2002,2,15.97,NA,NA,2.2,NA,NA,0.28,NA,NA,0.57,NA,NA,"Eutrophication",NA,NA,NA,NA,"53",9,NA,-9.15054764588766e-05,-0.000915054764588766,0.96227518717448
NA,446,"Cardoso et al., 2008","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Macrobenthic inverts","estuarine mudflat",40.13,8.83,"Portugal","Yes","Eutrophication","Yes",NA,NA,0,0,0,1,0,"Figure 5","Z. noltii bed",1,"km^2",2860,"cm^3","Negative","",NA,1e+06,"m^2",0.00286,"m^3","Coral",-17.61,NA,NA,NA,-0.743218689422474,NA,NA,NA,0.17,NA,NA,NA,0.11232918497392,NA,NA,NA,0.2,NA,NA,NA,0.570544858467613,NA,NA,NA,6,NA,NA,NA,NA,NA,1993,1,33.58,NA,NA,1.43,NA,NA,"0.59",NA,NA,0.26,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2002,1,15.97,NA,NA,1.6,NA,NA,0.53,NA,NA,0.46,NA,NA,"Eutrophication",NA,NA,NA,NA,"54",9,NA,-9.15054764588766e-05,-0.000915054764588766,0.96227518717448
